Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),216
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,462439.88
Extraction Timestamp,20250727_171238
Monthly Income,"12,000.00"
Total Investment Amount,"1,012,849.91"
Total Investment Final Value,"1,907,679.48"
Total Investment Profit After Tax,"453,276.76"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"7,817.24"
Weighted Cost (should be ~0),-0.01
Weighted Investment Profit,"579,150.08"
Weighted Calculation Converged,Yes
