Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),156
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,149865.69
Extraction Timestamp,20250727_181028
Monthly Income,"12,000.00"
Total Investment Amount,"497,896.38"
Total Investment Final Value,"839,886.20"
Total Investment Profit After Tax,"167,657.44"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"7,498.29"
Weighted Cost (should be ~0),0.20
Weighted Investment Profit,"374,103.82"
Weighted Calculation Converged,Yes
