Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),240
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,428202.89
Extraction Timestamp,20250727_193658
Monthly Income,"12,000.00"
Total Investment Amount,"952,709.56"
Total Investment Final Value,"2,205,277.34"
Total Investment Profit After Tax,"653,117.16"
Effective Annual Return After Tax,3.75%
Weighted Monthly Payment (30 years),"8,614.86"
Weighted Cost (should be ~0),0.19
Weighted Investment Profit,"927,290.63"
Weighted Calculation Converged,Yes
