Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,215816.47
Extraction Timestamp,20250727_164021
Monthly Income,"12,000.00"
Total Investment Amount,"195,932.27"
Total Investment Final Value,"293,591.29"
Total Investment Profit After Tax,"46,855.25"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"8,347.78"
Weighted Cost (should be ~0),-0.21
Weighted Investment Profit,"388,067.52"
Weighted Calculation Converged,Yes
