Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,291013.90
Extraction Timestamp,20250727_195345
Monthly Income,"12,000.00"
Total Investment Amount,"232,076.80"
Total Investment Final Value,"356,613.73"
Total Investment Profit After Tax,"60,202.41"
Effective Annual Return After Tax,3.15%
Weighted Monthly Payment (30 years),"8,757.05"
Weighted Cost (should be ~0),0.73
Weighted Investment Profit,"495,923.92"
Weighted Calculation Converged,Yes
