Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),300
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,356974.72
Extraction Timestamp,20250727_193940
Monthly Income,"12,000.00"
Total Investment Amount,"2,029,107.84"
Total Investment Final Value,"5,452,225.11"
Total Investment Profit After Tax,"1,844,850.70"
Effective Annual Return After Tax,3.54%
Weighted Monthly Payment (30 years),"6,108.17"
Weighted Cost (should be ~0),0.45
Weighted Investment Profit,"570,892.61"
Weighted Calculation Converged,Yes
