Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,863260.02
Extraction Timestamp,20250727_181457
Monthly Income,"12,000.00"
Total Investment Amount,"2,130,099.82"
Total Investment Final Value,"6,904,467.82"
Total Investment Profit After Tax,"2,662,675.69"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"8,270.40"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"1,189,899.47"
Weighted Calculation Converged,Yes
