Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),192
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,440792.87
Extraction Timestamp,20250727_193738
Monthly Income,"12,000.00"
Total Investment Amount,"521,365.27"
Total Investment Final Value,"970,525.11"
Total Investment Profit After Tax,"225,634.65"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"9,141.50"
Weighted Cost (should be ~0),-0.03
Weighted Investment Profit,"782,634.69"
Weighted Calculation Converged,Yes
