Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,332952.18
Extraction Timestamp,20250727_173050
Monthly Income,"12,000.00"
Total Investment Amount,"686,371.93"
Total Investment Final Value,"1,277,932.30"
Total Investment Profit After Tax,"297,033.38"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"8,165.22"
Weighted Cost (should be ~0),-0.32
Weighted Investment Profit,"617,627.75"
Weighted Calculation Converged,Yes
