Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,350839.10
Extraction Timestamp,20250728_085756
Monthly Income,"12,000.00"
Total Investment Amount,"591,361.53"
Total Investment Final Value,"935,945.39"
Total Investment Profit After Tax,"168,310.96"
Effective Annual Return After Tax,2.88%
Weighted Monthly Payment (30 years),"7,885.12"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"424,638.24"
Weighted Calculation Converged,Yes
