Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),132
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,348598.82
Extraction Timestamp,20250728_111701
Monthly Income,"12,000.00"
Total Investment Amount,"23,405.30"
Total Investment Final Value,"26,506.39"
Total Investment Profit After Tax,"1,393.73"
Effective Annual Return After Tax,0.98%
Weighted Monthly Payment (30 years),"9,653.40"
Weighted Cost (should be ~0),0.09
Weighted Investment Profit,"569,789.39"
Weighted Calculation Converged,Yes
