Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),336
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1080174.30
Extraction Timestamp,20250727_192844
Monthly Income,"12,000.00"
Total Investment Amount,"1,502,688.77"
Total Investment Final Value,"4,407,234.29"
Total Investment Profit After Tax,"1,596,737.76"
Effective Annual Return After Tax,3.44%
Weighted Monthly Payment (30 years),"10,148.55"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,529,310.38"
Weighted Calculation Converged,Yes
