Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),180
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,396276.06
Extraction Timestamp,20250727_152020
Monthly Income,"12,000.00"
Total Investment Amount,"391,997.33"
Total Investment Final Value,"724,743.89"
Total Investment Profit After Tax,"166,279.51"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"9,314.54"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"768,002.48"
Weighted Calculation Converged,Yes
