Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),348
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,1067819.73
Extraction Timestamp,20250727_181159
Monthly Income,"12,000.00"
Total Investment Amount,"1,459,049.74"
Total Investment Final Value,"4,824,250.34"
Total Investment Profit After Tax,"1,875,340.88"
Effective Annual Return After Tax,3.71%
Weighted Monthly Payment (30 years),"10,288.81"
Weighted Cost (should be ~0),-0.98
Weighted Investment Profit,"1,716,949.28"
Weighted Calculation Converged,Yes
