Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),288
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,265884.54
Extraction Timestamp,20250727_152212
Monthly Income,"12,000.00"
Total Investment Amount,"2,030,744.10"
Total Investment Final Value,"5,227,790.76"
Total Investment Profit After Tax,"1,709,881.45"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"5,560.66"
Weighted Cost (should be ~0),0.46
Weighted Investment Profit,"425,256.36"
Weighted Calculation Converged,Yes
