Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),336
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,610679.64
Extraction Timestamp,20250727_161539
Monthly Income,"12,000.00"
Total Investment Amount,"2,038,167.03"
Total Investment Final Value,"6,297,823.84"
Total Investment Profit After Tax,"2,349,555.74"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"7,462.63"
Weighted Cost (should be ~0),0.15
Weighted Investment Profit,"993,833.12"
Weighted Calculation Converged,Yes
