Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),180
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,264778.98
Extraction Timestamp,20250727_160404
Monthly Income,"12,000.00"
Total Investment Amount,"773,167.91"
Total Investment Final Value,"1,334,353.33"
Total Investment Profit After Tax,"278,229.65"
Effective Annual Return After Tax,3.21%
Weighted Monthly Payment (30 years),"7,229.16"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"386,831.94"
Weighted Calculation Converged,Yes
