Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.5
Loan Term (months),360
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,854876.01
Extraction Timestamp,20250727_181132
Monthly Income,"12,000.00"
Total Investment Amount,"2,047,949.43"
Total Investment Final Value,"6,794,437.07"
Total Investment Profit After Tax,"2,652,633.88"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,430.16"
Weighted Cost (should be ~0),0.66
Weighted Investment Profit,"1,272,051.23"
Weighted Calculation Converged,Yes
