Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),252
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,309621.73
Extraction Timestamp,20250728_085411
Monthly Income,"12,000.00"
Total Investment Amount,"1,442,409.76"
Total Investment Final Value,"3,306,950.54"
Total Investment Profit After Tax,"975,337.30"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"6,779.62"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"581,589.34"
Weighted Calculation Converged,Yes
