Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,573020.81
Extraction Timestamp,20250727_155322
Monthly Income,"12,000.00"
Total Investment Amount,"1,456,119.65"
Total Investment Final Value,"3,817,094.29"
Total Investment Profit After Tax,"1,265,438.26"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"8,234.90"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"999,879.40"
Weighted Calculation Converged,Yes
