Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),312
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,819769.99
Extraction Timestamp,20250727_182802
Monthly Income,"12,000.00"
Total Investment Amount,"1,781,780.02"
Total Investment Final Value,"4,583,500.13"
Total Investment Profit After Tax,"1,508,846.69"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"8,380.89"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"962,219.93"
Weighted Calculation Converged,Yes
