Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,354725.00
Extraction Timestamp,20250727_224217
Monthly Income,"12,000.00"
Total Investment Amount,"2,488,277.34"
Total Investment Final Value,"7,633,437.42"
Total Investment Profit After Tax,"2,835,197.96"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"5,533.28"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"543,722.27"
Weighted Calculation Converged,Yes
