Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,145467.76
Extraction Timestamp,20250727_183108
Monthly Income,"12,000.00"
Total Investment Amount,"180,782.07"
Total Investment Final Value,"302,000.86"
Total Investment Profit After Tax,"58,730.50"
Effective Annual Return After Tax,4.14%
Weighted Monthly Payment (30 years),"8,313.42"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"403,217.52"
Weighted Calculation Converged,Yes
