Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),312
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,527418.03
Extraction Timestamp,20250727_200104
Monthly Income,"12,000.00"
Total Investment Amount,"1,655,498.97"
Total Investment Final Value,"4,928,074.06"
Total Investment Profit After Tax,"1,786,066.37"
Effective Annual Return After Tax,3.77%
Weighted Monthly Payment (30 years),"7,929.07"
Weighted Cost (should be ~0),-0.88
Weighted Investment Profit,"1,088,500.15"
Weighted Calculation Converged,Yes
