Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),132
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,243781.15
Extraction Timestamp,20250727_224343
Monthly Income,"12,000.00"
Total Investment Amount,"188,172.40"
Total Investment Final Value,"272,436.30"
Total Investment Profit After Tax,"40,252.05"
Effective Annual Return After Tax,2.95%
Weighted Monthly Payment (30 years),"8,443.73"
Weighted Cost (should be ~0),-0.20
Weighted Investment Profit,"395,827.41"
Weighted Calculation Converged,Yes
