Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,650757.54
Extraction Timestamp,20250728_085059
Monthly Income,"12,000.00"
Total Investment Amount,"895,131.40"
Total Investment Final Value,"2,076,626.13"
Total Investment Profit After Tax,"619,298.40"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"9,623.76"
Weighted Cost (should be ~0),-0.36
Weighted Investment Profit,"1,128,868.25"
Weighted Calculation Converged,Yes
