Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),276
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,697891.96
Extraction Timestamp,20250727_194302
Monthly Income,"12,000.00"
Total Investment Amount,"1,461,992.82"
Total Investment Final Value,"3,339,548.85"
Total Investment Profit After Tax,"988,999.89"
Effective Annual Return After Tax,3.19%
Weighted Monthly Payment (30 years),"8,311.54"
Weighted Cost (should be ~0),-0.19
Weighted Investment Profit,"850,006.98"
Weighted Calculation Converged,Yes
