Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),132
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,117283.32
Extraction Timestamp,20250727_153841
Monthly Income,"12,000.00"
Total Investment Amount,"378,864.01"
Total Investment Final Value,"567,778.71"
Total Investment Profit After Tax,"90,598.63"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"7,087.04"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"205,135.72"
Weighted Calculation Converged,Yes
