Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),324
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,975312.09
Extraction Timestamp,20250728_104337
Monthly Income,"12,000.00"
Total Investment Amount,"1,417,321.25"
Total Investment Final Value,"4,099,107.04"
Total Investment Profit After Tax,"1,467,286.80"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"9,948.24"
Weighted Cost (should be ~0),-0.43
Weighted Investment Profit,"1,470,678.32"
Weighted Calculation Converged,Yes
