Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),276
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,562625.90
Extraction Timestamp,20250727_162910
Monthly Income,"12,000.00"
Total Investment Amount,"1,270,543.55"
Total Investment Final Value,"3,243,139.36"
Total Investment Profit After Tax,"1,050,718.61"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,581.49"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"1,041,456.38"
Weighted Calculation Converged,Yes
