Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,210772.16
Extraction Timestamp,20250727_185126
Monthly Income,"12,000.00"
Total Investment Amount,"869,449.26"
Total Investment Final Value,"1,760,754.77"
Total Investment Profit After Tax,"452,992.15"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,487.52"
Weighted Cost (should be ~0),0.83
Weighted Investment Profit,"578,551.57"
Weighted Calculation Converged,Yes
