Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),180
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,441123.09
Extraction Timestamp,20250727_193738
Monthly Income,"12,000.00"
Total Investment Amount,"622,728.03"
Total Investment Final Value,"1,008,605.30"
Total Investment Profit After Tax,"189,712.91"
Effective Annual Return After Tax,2.82%
Weighted Monthly Payment (30 years),"8,362.93"
Weighted Cost (should be ~0),0.17
Weighted Investment Profit,"537,272.14"
Weighted Calculation Converged,Yes
