Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),288
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,916833.30
Extraction Timestamp,20250727_194511
Monthly Income,"12,000.00"
Total Investment Amount,"1,112,307.16"
Total Investment Final Value,"2,750,060.78"
Total Investment Profit After Tax,"873,993.95"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"10,214.02"
Weighted Cost (should be ~0),-0.78
Weighted Investment Profit,"1,343,692.05"
Weighted Calculation Converged,Yes
