Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),324
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,324
Total Mortgage Interest,506439.29
Extraction Timestamp,20250727_161313
Monthly Income,"12,000.00"
Total Investment Amount,"2,148,111.31"
Total Investment Final Value,"6,226,675.57"
Total Investment Profit After Tax,"2,229,068.84"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"6,667.95"
Weighted Cost (should be ~0),-0.86
Weighted Investment Profit,"739,887.83"
Weighted Calculation Converged,Yes
