Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,510959.63
Extraction Timestamp,20250727_172108
Monthly Income,"12,000.00"
Total Investment Amount,"2,604,860.70"
Total Investment Final Value,"8,633,168.25"
Total Investment Profit After Tax,"3,366,500.85"
Effective Annual Return After Tax,3.59%
Weighted Monthly Payment (30 years),"6,114.22"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"715,140.11"
Weighted Calculation Converged,Yes
