Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,619243.46
Extraction Timestamp,20250727_173656
Monthly Income,"12,000.00"
Total Investment Amount,"1,132,788.03"
Total Investment Final Value,"2,465,454.99"
Total Investment Profit After Tax,"693,873.52"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"8,691.69"
Weighted Cost (should be ~0),-0.96
Weighted Investment Profit,"891,211.01"
Weighted Calculation Converged,Yes
