Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),348
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,422842.48
Extraction Timestamp,20250727_194203
Monthly Income,"12,000.00"
Total Investment Amount,"2,499,768.76"
Total Investment Final Value,"8,055,067.23"
Total Investment Profit After Tax,"3,084,666.60"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"5,926.90"
Weighted Cost (should be ~0),-0.61
Weighted Investment Profit,"676,230.63"
Weighted Calculation Converged,Yes
