Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),360
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,664903.56
Extraction Timestamp,20250727_161705
Monthly Income,"12,000.00"
Total Investment Amount,"2,237,921.88"
Total Investment Final Value,"7,595,322.94"
Total Investment Profit After Tax,"2,998,577.20"
Effective Annual Return After Tax,3.67%
Weighted Monthly Payment (30 years),"7,444.06"
Weighted Cost (should be ~0),0.39
Weighted Investment Profit,"1,082,078.51"
Weighted Calculation Converged,Yes
