Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),168
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,343175.35
Extraction Timestamp,20250727_162245
Monthly Income,"12,000.00"
Total Investment Amount,"330,789.42"
Total Investment Final Value,"590,093.09"
Total Investment Profit After Tax,"128,508.78"
Effective Annual Return After Tax,3.66%
Weighted Monthly Payment (30 years),"9,152.11"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"685,210.98"
Weighted Calculation Converged,Yes
