Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),132
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,210120.09
Extraction Timestamp,20250727_195024
Monthly Income,"12,000.00"
Total Investment Amount,"116,129.73"
Total Investment Final Value,"194,200.92"
Total Investment Profit After Tax,"37,847.37"
Effective Annual Return After Tax,4.15%
Weighted Monthly Payment (30 years),"8,807.58"
Weighted Cost (should be ~0),-0.95
Weighted Investment Profit,"467,869.32"
Weighted Calculation Converged,Yes
