Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),240
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,653997.34
Extraction Timestamp,20250727_192105
Monthly Income,"12,000.00"
Total Investment Amount,"1,021,579.69"
Total Investment Final Value,"2,060,027.20"
Total Investment Profit After Tax,"534,177.31"
Effective Annual Return After Tax,3.10%
Weighted Monthly Payment (30 years),"8,900.88"
Weighted Cost (should be ~0),0.72
Weighted Investment Profit,"858,421.03"
Weighted Calculation Converged,Yes
