Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,909349.51
Extraction Timestamp,20250728_000709
Monthly Income,"12,000.00"
Total Investment Amount,"803,586.11"
Total Investment Final Value,"2,051,549.40"
Total Investment Profit After Tax,"665,816.74"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"10,978.84"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,508,413.50"
Weighted Calculation Converged,Yes
