Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),132
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,125272.50
Extraction Timestamp,20250727_182721
Monthly Income,"12,000.00"
Total Investment Amount,"258,824.58"
Total Investment Final Value,"409,865.47"
Total Investment Profit After Tax,"72,858.46"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,816.19"
Weighted Cost (should be ~0),-0.41
Weighted Investment Profit,"325,175.01"
Weighted Calculation Converged,Yes
