Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),228
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,515832.89
Extraction Timestamp,20250728_094543
Monthly Income,"12,000.00"
Total Investment Amount,"1,096,490.89"
Total Investment Final Value,"2,140,648.56"
Total Investment Profit After Tax,"533,035.22"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"7,959.60"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"639,509.00"
Weighted Calculation Converged,Yes
