Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.5
Loan Term (months),252
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,622930.62
Extraction Timestamp,20250727_192205
Monthly Income,"12,000.00"
Total Investment Amount,"1,287,903.57"
Total Investment Final Value,"2,691,087.66"
Total Investment Profit After Tax,"726,847.53"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"8,154.98"
Weighted Cost (should be ~0),-0.50
Weighted Investment Profit,"736,095.92"
Weighted Calculation Converged,Yes
