Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),168
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,354251.32
Extraction Timestamp,20250727_170938
Monthly Income,"12,000.00"
Total Investment Amount,"572,343.02"
Total Investment Final Value,"908,160.75"
Total Investment Profit After Tax,"164,102.17"
Effective Annual Return After Tax,2.90%
Weighted Monthly Payment (30 years),"7,985.57"
Weighted Cost (should be ~0),-0.42
Weighted Investment Profit,"443,656.56"
Weighted Calculation Converged,Yes
