Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),108
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,112215.83
Extraction Timestamp,20250727_163625
Monthly Income,"12,000.00"
Total Investment Amount,"36,009.38"
Total Investment Final Value,"57,590.67"
Total Investment Profit After Tax,"10,300.28"
Effective Annual Return After Tax,4.64%
Weighted Monthly Payment (30 years),"8,092.14"
Weighted Cost (should be ~0),0.01
Weighted Investment Profit,"261,463.82"
Weighted Calculation Converged,Yes
