Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),276
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,551066.73
Extraction Timestamp,20250728_083206
Monthly Income,"12,000.00"
Total Investment Amount,"1,458,401.21"
Total Investment Final Value,"3,552,003.56"
Total Investment Profit After Tax,"1,110,314.76"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,927.27"
Weighted Cost (should be ~0),0.80
Weighted Investment Profit,"853,599.59"
Weighted Calculation Converged,Yes
