Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),252
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,389054.38
Extraction Timestamp,20250727_191815
Monthly Income,"12,000.00"
Total Investment Amount,"1,272,673.50"
Total Investment Final Value,"2,951,078.93"
Total Investment Profit After Tax,"879,007.81"
Effective Annual Return After Tax,3.57%
Weighted Monthly Payment (30 years),"7,608.10"
Weighted Cost (should be ~0),0.75
Weighted Investment Profit,"751,327.26"
Weighted Calculation Converged,Yes
