Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),96
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,189527.32
Extraction Timestamp,20250727_161816
Monthly Income,"12,000.00"
Total Investment Amount,882.26
Total Investment Final Value,898.46
Total Investment Profit After Tax,7.04
Effective Annual Return After Tax,0.20%
Weighted Monthly Payment (30 years),"8,518.92"
Weighted Cost (should be ~0),0.71
Weighted Investment Profit,"252,624.94"
Weighted Calculation Converged,Yes
