Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,349103.40
Extraction Timestamp,20250727_161033
Monthly Income,"12,000.00"
Total Investment Amount,"2,513,174.13"
Total Investment Final Value,"8,243,454.55"
Total Investment Profit After Tax,"3,186,240.63"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"5,693.34"
Weighted Cost (should be ~0),-0.38
Weighted Investment Profit,"662,825.49"
Weighted Calculation Converged,Yes
