Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),276
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,362367.99
Extraction Timestamp,20250727_153329
Monthly Income,"12,000.00"
Total Investment Amount,"1,544,724.64"
Total Investment Final Value,"3,950,572.62"
Total Investment Profit After Tax,"1,281,172.44"
Effective Annual Return After Tax,3.65%
Weighted Monthly Payment (30 years),"7,159.83"
Weighted Cost (should be ~0),0.34
Weighted Investment Profit,"767,275.70"
Weighted Calculation Converged,Yes
