Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),288
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,647762.91
Extraction Timestamp,20250727_174048
Monthly Income,"12,000.00"
Total Investment Amount,"1,603,935.76"
Total Investment Final Value,"3,931,677.82"
Total Investment Profit After Tax,"1,239,539.48"
Effective Annual Return After Tax,3.33%
Weighted Monthly Payment (30 years),"7,968.63"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"852,063.57"
Weighted Calculation Converged,Yes
