Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,262062.86
Extraction Timestamp,20250727_193253
Monthly Income,"12,000.00"
Total Investment Amount,"149,685.88"
Total Investment Final Value,"216,044.63"
Total Investment Profit After Tax,"31,695.73"
Effective Annual Return After Tax,2.92%
Weighted Monthly Payment (30 years),"8,703.21"
Weighted Cost (should be ~0),0.81
Weighted Investment Profit,"434,314.92"
Weighted Calculation Converged,Yes
