Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,860565.78
Extraction Timestamp,20250728_085339
Monthly Income,"12,000.00"
Total Investment Amount,"1,251,177.20"
Total Investment Final Value,"3,693,382.43"
Total Investment Profit After Tax,"1,333,270.14"
Effective Annual Return After Tax,3.74%
Weighted Monthly Payment (30 years),"9,947.96"
Weighted Cost (should be ~0),-0.31
Weighted Investment Profit,"1,492,822.49"
Weighted Calculation Converged,Yes
