Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,240983.48
Extraction Timestamp,20250727_195249
Monthly Income,"12,000.00"
Total Investment Amount,"390,743.46"
Total Investment Final Value,"586,169.49"
Total Investment Profit After Tax,"94,111.55"
Effective Annual Return After Tax,2.96%
Weighted Monthly Payment (30 years),"7,776.33"
Weighted Cost (should be ~0),0.86
Weighted Investment Profit,"337,257.40"
Weighted Calculation Converged,Yes
