Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),156
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,226911.12
Extraction Timestamp,20250727_195109
Monthly Income,"12,000.00"
Total Investment Amount,"403,694.07"
Total Investment Final Value,"675,282.94"
Total Investment Profit After Tax,"133,060.63"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"8,147.70"
Weighted Cost (should be ~0),0.02
Weighted Investment Profit,"468,305.94"
Weighted Calculation Converged,Yes
