Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,447336.46
Extraction Timestamp,20250727_233044
Monthly Income,"12,000.00"
Total Investment Amount,"1,155,826.02"
Total Investment Final Value,"2,947,047.87"
Total Investment Profit After Tax,"949,684.13"
Effective Annual Return After Tax,3.81%
Weighted Monthly Payment (30 years),"8,451.50"
Weighted Cost (should be ~0),-0.80
Weighted Investment Profit,"1,012,173.18"
Weighted Calculation Converged,Yes
