Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.75
Loan Term (months),228
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,394679.48
Extraction Timestamp,20250727_195806
Monthly Income,"12,000.00"
Total Investment Amount,"1,183,645.82"
Total Investment Final Value,"2,392,694.18"
Total Investment Profit After Tax,"619,677.33"
Effective Annual Return After Tax,3.28%
Weighted Monthly Payment (30 years),"7,291.00"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"552,354.05"
Weighted Calculation Converged,Yes
