Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),360
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,572290.82
Extraction Timestamp,20250727_230311
Monthly Income,"12,000.00"
Total Investment Amount,"2,124,948.83"
Total Investment Final Value,"7,620,377.42"
Total Investment Profit After Tax,"3,088,036.69"
Effective Annual Return After Tax,3.85%
Weighted Monthly Payment (30 years),"7,463.98"
Weighted Cost (should be ~0),-0.12
Weighted Investment Profit,"1,195,051.05"
Weighted Calculation Converged,Yes
