Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,933377.98
Extraction Timestamp,20250727_191214
Monthly Income,"12,000.00"
Total Investment Amount,"1,896,391.76"
Total Investment Final Value,"6,348,478.43"
Total Investment Profit After Tax,"2,490,547.43"
Effective Annual Return After Tax,3.62%
Weighted Monthly Payment (30 years),"8,999.02"
Weighted Cost (should be ~0),-0.85
Weighted Investment Profit,"1,423,607.39"
Weighted Calculation Converged,Yes
