Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),156
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,336772.13
Extraction Timestamp,20250727_180205
Monthly Income,"12,000.00"
Total Investment Amount,"407,800.11"
Total Investment Final Value,"623,627.60"
Total Investment Profit After Tax,"104,593.92"
Effective Annual Return After Tax,2.87%
Weighted Monthly Payment (30 years),"8,345.67"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"464,199.92"
Weighted Calculation Converged,Yes
