Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,180
Total Mortgage Interest,402080.05
Extraction Timestamp,20250729_034139
Monthly Income,"12,000.00"
Total Investment Amount,"410,778.56"
Total Investment Final Value,"862,434.40"
Total Investment Profit After Tax,"227,610.23"
Effective Annual Return After Tax,4.43%
Weighted Monthly Payment (30 years),"8,937.50"
Weighted Cost (should be ~0),-0.83
Weighted Investment Profit,"752,876.11"
Weighted Calculation Converged,Yes
