Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),228
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,313014.17
Extraction Timestamp,20250727_172950
Monthly Income,"12,000.00"
Total Investment Amount,"923,827.01"
Total Investment Final Value,"2,083,426.10"
Total Investment Profit After Tax,"600,389.45"
Effective Annual Return After Tax,3.82%
Weighted Monthly Payment (30 years),"8,181.16"
Weighted Cost (should be ~0),-0.04
Weighted Investment Profit,"812,172.95"
Weighted Calculation Converged,Yes
